1	0.070737
3	0.542405
5	0.655109
7	0.701724
9	0.722261
11	0.731476
13	0.735637
15	0.737522
17	0.738376
19	0.738763
21	0.738939
23	0.739019
25	0.739055
27	0.739071
29	0.739079
31	0.739082
33	0.739084
35	0.739085
37	0.739085
39	0.739085
41	0.739085
43	0.739085
45	0.739085
47	0.739085
49	0.739085
51	0.739085
53	0.739085
55	0.739085
57	0.739085
59	0.739085
