0	1.500000
2	0.997499
4	0.856470
6	0.792982
8	0.763730
10	0.750313
12	0.744190
14	0.741403
16	0.740137
18	0.739563
20	0.739302
22	0.739183
24	0.739130
26	0.739105
28	0.739094
30	0.739089
32	0.739087
34	0.739086
36	0.739086
38	0.739085
40	0.739085
42	0.739085
44	0.739085
46	0.739085
48	0.739085
50	0.739085
52	0.739085
54	0.739085
56	0.739085
58	0.739085
